# index, id, name, non_attrition, attrition, _pos
366,554699,Shahid Beheshti University,0,0,"array([-2.16171661,  5.91538923])"
367,538692,University of Vienna,0,0,"array([-2.26977708,  5.50882897])"
368,634058,University of Würzburg,0,0,"array([-2.21078006,  5.34358639])"
369,541032,University of Leuven,0,0,"array([-2.24298368,  5.34538642])"
370,539446,Tbilisi State University,0,0,"array([-2.39351829,  5.42532497])"
371,557658,University of Magdeburg,0,0,"array([-1.95225061,  5.92221536])"
372,322,University of Northern Colorado,26,16,"array([-2.1629777 ,  5.58010473])"
373,539161,University of Bayreuth,0,0,"array([-2.33176685,  5.38559759])"
374,350,Utah State,56,21,"array([-2.11426898,  5.37706917])"
375,558870,Rutgers University - Campus Unknown,0,0,"array([-2.26716884,  5.40958642])"
376,295,UMass Dartmouth,2,1,"array([-2.23444664,  5.49856502])"
377,555995,Federal University of Rio de Janeiro,0,0,"array([-2.3868033 ,  5.49856927])"
378,543241,Vrije Universiteit Amsterdam,0,0,"array([-2.23278863,  5.59947223])"
379,334,University of South Florida,99,17,"array([-2.0991076,  5.4981601])"
380,217,Texas A&M Corpus Christi,11,6,"array([-2.11325137,  5.58233326])"
381,128,Medical University of South Carolina,108,52,"array([-2.10120297,  5.52628783])"
382,557179,"University of Mining and Metallurgy, Cracow",0,0,"array([-2.49925532,  5.51552193])"
383,558681,University of Tehran,0,0,"array([-1.97572647,  5.60704846])"
384,556675,Polytechnic University Of Milan,0,0,"array([-1.98601199,  5.37710675])"
385,538076,University of Sydney,0,0,"array([-2.18396529,  5.36902115])"
386,39,Claremont Graduate,58,26,"array([-2.08085448,  5.48456744])"
387,538956,University of Nijmegen,0,0,"array([-2.40191257,  5.3546561 ])"
388,557756,Queensland University of Technology,0,0,"array([-2.37700274,  5.30129908])"
389,557649,University of Cergy-Pontoise,0,0,"array([-2.65651808,  5.87836789])"
390,294,UMass Boston,6,3,"array([-2.18474485,  5.44851217])"
391,538061,University of Athens,0,0,"array([-2.06192744,  5.35056065])"
392,539388,Jagiellonian University,0,0,"array([-2.16534094,  5.68988141])"
393,546396,"Academia Sinica, Beijing",0,0,"array([-1.80486075,  5.59332827])"
394,689896,Armenian National Academy of Sciences,0,0,"array([-2.49723072,  5.62395446])"
395,133,Michigan Technological,44,11,"array([-2.15489196,  5.56477327])"
396,92,Illinois Tech,6,1,"array([-2.12058175,  5.56428587])"
397,112,Louisiana Tech,9,4,"array([-2.06171983,  5.5249215 ])"
398,538706,Simon Fraser University,0,0,"array([-2.16523392,  5.5914431 ])"
399,262,University of Cincinnati,134,50,"array([-2.1116165,  5.5379844])"
400,538030,University of Toulouse,0,0,"array([-2.31125247,  5.38674275])"
401,538131,Czechoslovak Academy of Sciences,0,0,"array([-2.02971046,  5.34572887])"
402,158,Oklahoma State,94,41,"array([-2.11553737,  5.47053651])"
403,537958,Australian National University,0,0,"array([-2.22526302,  5.41439362])"
404,537137,University of Ottawa,0,0,"array([-2.14636656,  5.60725044])"
405,614755,Northwest University,0,0,"array([-2.54414055,  5.82562192])"
406,556501,Moscow State Linguistic University,0,0,"array([-2.43953183,  6.20043681])"
407,537180,Mcmaster University,0,0,"array([-2.17939093,  5.57407154])"
408,157,Ohio University,40,15,"array([-2.17191188,  5.50578765])"
409,539401,Banaras Hindu University,0,0,"array([-2.20062518,  5.32873396])"
410,43,Clarkson,19,7,"array([-2.02649521,  5.43525698])"
411,538101,University of Tokyo,0,0,"array([-2.16557314,  5.38100584])"
412,689891,"Academia of Sciences, Romania",0,0,"array([-1.71500118,  5.34928724])"
413,131,Miami University,45,11,"array([-2.07061932,  5.53728924])"
414,25,Bowling Green State,78,22,"array([-2.0978757 ,  5.47516223])"
415,357,Washington State,168,69,"array([-2.132809  ,  5.51238984])"
416,539326,Leiden University,0,0,"array([-2.09345536,  5.59747698])"
417,537896,University of Leeds,0,0,"array([-2.15687991,  5.39143168])"
418,556968,"Technical University, Budapest",0,0,"array([-2.16108916,  5.71314784])"
419,341,University of Toledo,25,11,"array([-2.16214732,  5.53502242])"
420,537893,Newcastle University,0,0,"array([-2.18818559,  5.61369457])"
421,557136,University of Gothenburg,0,0,"array([-2.34601983,  5.46607082])"
422,554507,University of St Andrews,0,0,"array([-2.02748471,  5.58156791])"
423,543438,University of Paris I (Pantheon-Sorbonne),0,0,"array([-2.34706056,  5.55548833])"
424,689851,"Academy of Science, Berlin",0,0,"array([-2.41000736,  5.20317684])"
425,538152,University of Konstanz,0,0,"array([-1.96132429,  5.48490668])"
426,222,Texas Tech,74,27,"array([-2.10851143,  5.54868527])"
427,541588,North Texas State University,0,0,"array([-2.07917485,  5.30191712])"
428,558885,"Capital University of Economics and Business, Beijing",0,0,"array([-2.12447949,  6.26463677])"
429,119,Marquette,32,17,"array([-2.11257808,  5.55976585])"
430,260,University of Central Florida,51,13,"array([-2.09129717,  5.50339229])"
431,149,North Dakota State,9,2,"array([-2.12716524,  5.3879271 ])"
432,136,Mississippi State,87,47,"array([-2.05723429,  5.44919068])"
433,538069,Indian Institute of Technology,0,0,"array([-2.20965128,  5.55689685])"
434,542356,University of Voronezh,0,0,"array([-1.64153697,  5.10335033])"
435,554515,University of Surrey,0,0,"array([-2.08479094,  5.67060342])"
436,542426,University of Jabalpur,0,0,"array([-1.69438708,  5.58197579])"
437,633854,Hangzhou Normal University,0,0,"array([-1.48657648,  5.78114389])"
438,524,Sofia University,0,0,"array([-2.13618684,  5.93343256])"
439,70,Florida Atlantic,19,8,"array([-2.12255394,  5.55459982])"
440,539337,University of Patras,0,0,"array([-2.29025195,  5.63956803])"
441,540970,Moscow State Pedagogical University,0,0,"array([-2.45243639,  5.27446788])"
442,540781,Ruhr-Universitat Bochum,0,0,"array([-1.99358124,  5.48657491])"
443,543193,University of Southern Denmark,0,0,"array([-2.38259915,  5.6334248 ])"
444,669760,Pedagogical University,0,0,"array([-1.54485269,  5.06183673])"
445,8,American,83,23,"array([-2.2037831 ,  5.53067972])"
446,538189,Moscow Institute of Physics and Technology,0,0,"array([-2.01755434,  5.41561889])"
447,557288,Voronezh State University,0,0,"array([-2.24023384,  5.82088112])"
448,555812,Belarusian State University,0,0,"array([-2.22859317,  5.71604122])"
449,542861,Aarhus University,0,0,"array([-2.13899345,  5.30120457])"
450,540380,Lebedev Physical Institute,0,0,"array([-1.92835237,  5.59244257])"
451,557555,Novosibirsk State University,0,0,"array([-2.21682875,  5.28446589])"
452,546450,Chinese University of Hong Kong,0,0,"array([-2.32290342,  5.49943468])"
453,539995,University of Frankfurt,0,0,"array([-2.26222478,  5.28199969])"
454,556523,National Academy of Sciences,0,0,"array([-2.3125476 ,  5.34854854])"
455,537923,University of Sussex,0,0,"array([-2.05353831,  5.3895179 ])"
456,556912,State University of Campinas,0,0,"array([-2.06395085,  5.71905773])"
457,537912,University of Barcelona,0,0,"array([-2.10891499,  5.60029866])"
458,555967,Ecole Normale Superieure,0,0,"array([-1.95287003,  5.33363301])"
459,554510,University of Reading,0,0,"array([-2.274126  ,  5.55379238])"
460,537955,Stockholm University,0,0,"array([-2.08328188,  5.61411664])"
461,143,New Mexico State,23,16,"array([-2.22541901,  5.52057301])"
462,245,University of Alabama in Huntsville,18,6,"array([-2.14252981,  5.56164183])"
463,689778,University of Sheffield,0,0,"array([-2.07381378,  5.58148345])"
464,542769,University of Hong Kong,0,0,"array([-2.14412266,  5.33255212])"
465,547507,TU Dortmund University,0,0,"array([-2.08622623,  5.72275892])"
466,540502,Tianjin University,0,0,"array([-1.98953179,  5.28007071])"
467,178,Saint Louis University,20,7,"array([-2.19358543,  5.53802652])"
468,689769,University of Edinburgh,0,0,"array([-2.08001827,  5.54325926])"
469,689870,"Polytechnic University of Bucharest, Romania",0,0,"array([-1.92099174,  5.40743368])"
470,71,Florida Institute of Technology,10,4,"array([-2.13980806,  5.57259104])"
471,250,University of Arkansas,39,8,"array([-2.15961051,  5.44437278])"
472,689760,Universita' Degli Studi Di Genova,0,0,"array([-2.29894896,  5.31741736])"
473,543525,University of Dundee,0,0,"array([-1.99213355,  5.54144511])"
474,556939,Szeged University,0,0,"array([-2.09970473,  5.1137725 ])"
475,542806,Leningrad Polytechnic Institute,0,0,"array([-1.87079227,  5.97817001])"
476,539121,UT Permian Basin,1,1,"array([-2.25510593,  5.53219967])"
477,541808,Heriot-Watt University,0,0,"array([-2.04266921,  5.64486846])"
478,538084,University of Manitoba,0,0,"array([-2.03164044,  5.48482666])"
479,557674,University of Saarbrucken,0,0,"array([-2.27262703,  5.11490894])"
480,689911,Ho Chi Minh City University,0,0,"array([-1.4951664 ,  4.97670236])"
481,539233,University of Auckland,0,0,"array([-2.21997994,  5.5798814 ])"
482,689927,Universite Toulouse III,0,0,"array([-1.67584227,  6.03328477])"
483,74,Fordham,34,17,"array([-2.11510236,  5.51105032])"
484,542741,Tashkent State University,0,0,"array([-2.11882072,  4.9682355 ])"
485,537172,Montclair State University,0,0,"array([-1.92478804,  5.24389223])"
486,689873,University of Delft,0,0,"array([-2.30635948,  5.20980267])"
487,690032,Jacobs University Bremen,0,0,"array([-2.46497446,  5.45858581])"
488,542543,University of Jyvaskyla,0,0,"array([-2.12953763,  5.75886068])"
489,539602,Sun Yat-sen University,0,0,"array([-2.00659488,  5.63637637])"
490,554751,Universite Laval,0,0,"array([-2.11010894,  5.62520611])"
491,557264,University of Zaragoza,0,0,"array([-2.27353798,  5.71506726])"
492,296,UMass Lowell,11,3,"array([-2.20756884,  5.40586682])"
493,557851,National Academy of Sciences of Belarus,0,0,"array([-2.15690016,  5.18927276])"
494,17,Ball State,24,12,"array([-2.16282142,  5.43449561])"
495,625514,Bar-Ilan University,0,0,"array([-2.30214387,  5.25877682])"
496,37,Central Michigan,15,1,"array([-2.24084381,  5.53623037])"
497,537894,University of Birmingham,0,0,"array([-2.11974441,  5.58930943])"
498,69,Florida A&M,3,1,"array([-2.12388582,  5.41674699])"
499,365,Wichita State,3,1,"array([-2.24754162,  5.49674044])"
500,542583,Joseph Fourier University,0,0,"array([-2.37644607,  5.46561887])"
501,36,Catholic University of America,27,11,"array([-2.03885544,  5.50021058])"
502,540975,University of Paris IV (Sorbonne),0,0,"array([-2.04743606,  5.62810796])"
503,352,Villanova,4,1,"array([-2.28652328,  5.45954504])"
504,538441,University of West Indies,0,0,"array([-2.30817701,  5.63739184])"
505,557644,University of Cagliari,0,0,"array([-2.42284265,  5.35549063])"
506,541615,Louis Pasteur University,0,0,"array([-2.13829552,  5.65747917])"
507,538159,University of Guelph,0,0,"array([-2.0615451 ,  5.40311315])"
508,114,Loyola University Chicago,45,23,"array([-2.20704835,  5.50466806])"
509,558018,Dnipropetrovsk National University,0,0,"array([-2.47791157,  5.27309263])"
510,557373,"California State University, Fresno",0,0,"array([-1.5051776 ,  5.17942751])"
511,306,Missouri S&T,34,16,"array([-2.20368476,  5.46584127])"
512,557985,University of Texas Rio Grande Valley,4,1,"array([-2.19851212,  5.51408502])"
513,231,UT El Paso,10,3,"array([-2.20952133,  5.52182291])"
514,538044,University of Kiel,0,0,"array([-2.3067075 ,  5.52925317])"
515,216,Texas A&M Health Science Center,8,5,"array([-2.0034206 ,  5.51309487])"
516,689863,"Institute of Power Engineering, Moscow",0,0,"array([-2.47522505,  5.40611367])"
517,557650,University of Hertfordshire,0,0,"array([-2.32161892,  5.80914525])"
518,219,Texas Christian,24,12,"array([-2.04956469,  5.46688656])"
519,538910,University of Wales,0,0,"array([-2.03378006,  5.55700689])"
520,542406,National University of Singapore,0,0,"array([-2.14641748,  5.3492468 ])"
521,557212,University of Rennes-1,0,0,"array([-2.24957341,  5.17579499])"
522,557167,University of Lorraine,0,0,"array([-1.89128276,  5.26237967])"
523,355,Wake Forest,109,45,"array([-2.15603179,  5.55140648])"
524,689762,University College London,0,0,"array([-2.25217946,  5.45887958])"
525,538280,University of Western Ontario,0,0,"array([-2.16325378,  5.4038302 ])"
526,538020,Warsaw University of Technology,0,0,"array([-2.21077773,  5.65020897])"
527,542456,Center of Statistics of the Roumanian,0,0,"array([-1.73780772,  5.99679949])"
528,557775,University of Paris II (Pantheon-Assas),0,0,"array([-1.93675824,  5.8539435 ])"
529,539652,Zhejiang University,0,0,"array([-2.00274342,  5.43976691])"
530,537124,Birkbeck College,0,0,"array([-2.21672864,  5.78704362])"
531,557865,Alexandru Ioan Cuza University,0,0,"array([-2.69224284,  5.51059053])"
532,622038,Ecole Normale Superieure Paris-Saclay,0,0,"array([-2.4069557 ,  5.01955227])"
533,689794,Landau Institute for Theoretical Physics,0,0,"array([-1.9163932 ,  5.51497167])"
534,20,Baylor,21,11,"array([-2.07472526,  5.49484823])"
535,539084,University of Bologna,0,0,"array([-2.1957352 ,  5.64329781])"
536,542688,University College Dublin,0,0,"array([-2.24795994,  5.39863957])"
537,539092,National University of Ireland,0,0,"array([-2.19118646,  5.34264379])"
538,555776,Aristotle University of Thessaloniki,0,0,"array([-2.11847444,  5.68414633])"
539,541379,Kuban State University,0,0,"array([-1.86348075,  6.18749464])"
540,690038,Nanjing Normal University,0,0,"array([-1.8835622 ,  6.16588282])"
541,189,South Dakota Mines,12,1,"array([-2.17465269,  5.58467967])"
542,287,University of Maine,14,4,"array([-2.18332459,  5.42524199])"
543,537922,University of Strasbourg,0,0,"array([-1.97516287,  5.57680564])"
544,538196,Warsaw School of Economics,0,0,"array([-1.94504362,  5.12576823])"
545,549514,Budapest University of Technology & Economics,0,0,"array([-1.88843074,  5.46942503])"
546,537197,Flinders University,0,0,"array([-2.20375164,  5.26946782])"
547,689754,Technische UniversitSt Braunschweig,0,0,"array([-1.84941203,  5.61004666])"
548,538403,University of Queensland,0,0,"array([-2.26317662,  5.49805244])"
549,641895,China Academy of Engineering Physics,0,0,"array([-2.57372628,  5.05337715])"
550,614463,Concordia University-Chicago,0,0,"array([-2.01597716,  5.51215731])"
551,637823,Fraunhofer Heinrich Hertz Institute,0,0,"array([-2.38435503,  6.08913377])"
552,543444,University of Canterbury,0,0,"array([-2.24960448,  5.36708813])"
553,538666,University of Delhi,0,0,"array([-2.03383698,  5.52941602])"
554,319,University of North Dakota,15,6,"array([-2.20495763,  5.49331056])"
555,555138,Connecticut State University,0,0,"array([-2.73909736,  5.17395814])"
556,540802,University Halle-Wittenberg,0,0,"array([-2.24073844,  5.25963602])"
557,541020,University of Haute Alsace,0,0,"array([-1.93893725,  5.75725703])"
558,557144,University of Iasi,0,0,"array([-1.63670454,  5.76647592])"
559,538641,University of Bochum,0,0,"array([-1.9181512 ,  5.57535168])"
560,517,UC Merced,0,0,"array([-2.11865756,  5.39674759])"
561,621571,Kazan Federal University,0,0,"array([-2.01994846,  5.71224787])"
562,538048,Odessa State University,0,0,"array([-2.04973967,  5.13370954])"
563,555940,Czech Technical University Of Prague,0,0,"array([-2.01558284,  5.25535909])"
564,558637,National Institute of Applied Sciences of Toulouse,0,0,"array([-1.94112991,  4.98650536])"
565,540052,Silesian University of Technology,0,0,"array([-2.15589148,  5.21104022])"
566,557400,Babes-Bolyai University,0,0,"array([-2.43667309,  5.84412176])"
567,554147,National Tsing-Hua University,0,0,"array([-2.17918816,  5.15134843])"
568,539760,University of Giessen,0,0,"array([-2.30049955,  5.3963625 ])"
569,539313,University of Kaiserslautern,0,0,"array([-2.06933275,  5.27344145])"
570,557227,University of Seville,0,0,"array([-2.39530765,  5.30476797])"
571,557411,Central University of Venezuela,0,0,"array([-1.95225328,  5.37819357])"
572,540341,University of Perugia,0,0,"array([-1.969882  ,  5.28410966])"
573,690060,University of Salento,0,0,"array([-1.81746037,  5.74600063])"
574,539318,University Nacional del Litoral,0,0,"array([-2.0342432 ,  6.29902762])"
575,641963,Wroclaw University of Science and Technology,0,0,"array([-2.07648829,  5.70673045])"
576,557008,Twente University,0,0,"array([-2.32825302,  5.35490947])"
577,618843,Tarbiat Modares University,0,0,"array([-1.83641954,  5.56576495])"
578,558091,Institut Camille Jordan,0,0,"array([-1.58639124,  5.8713266 ])"
579,45,Cleveland State,20,13,"array([-2.10149368,  5.53898528])"
580,342,University of Tulsa,5,4,"array([-2.08656717,  5.37291498])"
581,397,University of Arkansas at Little Rock,2,1,"array([-2.07567854,  5.35904568])"
582,539178,University of Metz,0,0,"array([-2.22710659,  5.87335275])"
583,537952,University of York,0,0,"array([-2.0981134 ,  5.61123679])"
584,242,University of Akron,53,19,"array([-2.18106935,  5.46110976])"
585,689774,"Institute of Mathematics, Ukraine",0,0,"array([-2.80721933,  5.25472835])"
586,540923,University of Lucknow,0,0,"array([-2.13276977,  5.28210013])"
587,557326,Yerevan Physics Institute,0,0,"array([-1.8541243 ,  5.50361563])"
588,543914,Jozsef Attila University,0,0,"array([-1.94435745,  5.68083977])"
589,542230,University of Duisburg-Essen,0,0,"array([-2.15900752,  5.23107261])"
590,539425,Chemnitz University of Technology,0,0,"array([-2.23542334,  5.16067124])"
591,554760,University of Belorussia,0,0,"array([-1.76707786,  5.04994503])"
592,555554,Université d'Orléans,0,0,"array([-1.94866831,  5.28977739])"
593,544841,City University of Hong Kong,0,0,"array([-2.04809763,  5.29829768])"
594,690145,Institute of Theoretical and Applied Mechanics,0,0,"array([-1.78387054,  4.91827306])"
